order_id,order_date,customer_city,product_type,product_value,carrier,service,shipping_cost,promised_delivery_days,promised_date,actual_date,status,delay_days,issue_type,has_pod,pod_photo_quality,pod_gps_match,pod_signature_valid,pod_valid,recoverable_amount,recovery_reason
ORD-003794,2025-12-27,Nice,Vêtement,61.9,Chronopost,Standard,5.9,5,2026-01-01,2025-12-31,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003795,2026-01-05,Reims,Livre,19.94,Chronopost,Standard,5.9,5,2026-01-10,2026-01-09,Delivered,0,,True,Good,False,True,False,0.0,
ORD-003796,2025-12-19,Lyon,Vêtement,68.57,Colissimo,Express,12.9,2,2025-12-21,2025-12-23,Delivered_Late,2,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003797,2025-11-23,Paris,High-Tech,169.54,Colissimo,Express,12.9,2,2025-11-25,2025-11-24,Delivered,0,,True,Good,True,False,False,0.0,
ORD-003798,2025-11-27,Montpellier,Vêtement,14.58,Mondial Relay,Standard,5.9,5,2025-12-02,2025-12-05,Delivered_Late,3,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003799,2025-12-01,Lille,High-Tech,172.13,DHL,Premium,18.9,1,2025-12-02,2025-12-01,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003800,2025-12-13,Nice,Livre,20.09,Mondial Relay,Standard,5.9,5,2025-12-18,2025-12-21,Delivered_Late,3,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003801,2025-10-28,Saint-Étienne,Vêtement,70.73,UPS,Standard,5.9,5,2025-11-02,2025-11-01,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003802,2025-11-12,Montpellier,Cosmétique,25.85,UPS,Premium,18.9,1,2025-11-13,2025-11-12,Delivered,0,,True,Good,True,False,False,0.0,
ORD-003803,2025-11-13,Toulon,Chaussure,53.11,DHL,Express,12.9,2,2025-11-15,2025-11-14,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-003804,2025-12-03,Nice,Livre,8.69,DHL,Premium,18.9,1,2025-12-04,2025-12-03,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003805,2025-12-13,Nice,Chaussure,39.47,Colissimo,Standard,5.9,5,2025-12-18,2025-12-17,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003806,2025-10-31,Toulon,Chaussure,7.69,Colissimo,Express,12.9,2,2025-11-02,2025-11-06,Delivered_Late,4,Delayed_Delivery,True,Good,True,True,True,12.9,Late_Delivery_Premium_Service
ORD-003807,2025-12-13,Rennes,Livre,34.53,La Poste,Express,12.9,2,2025-12-15,2025-12-14,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003808,2025-11-13,Rennes,High-Tech,143.74,DHL,Premium,18.9,1,2025-11-14,2025-11-13,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003809,2025-10-28,Lille,Vêtement,8.16,DHL,Express,12.9,2,2025-10-30,2025-10-30,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003810,2025-11-29,Lille,Livre,28.92,Mondial Relay,Express,12.9,2,2025-12-01,2025-11-30,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003811,2025-11-09,Montpellier,Livre,14.1,Colissimo,Standard,5.9,5,2025-11-14,2025-11-13,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003812,2025-11-14,Montpellier,Chaussure,85.96,DHL,Standard,5.9,5,2025-11-19,2025-11-18,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003813,2025-12-13,Saint-Étienne,Cosmétique,35.38,UPS,Express,12.9,2,2025-12-15,2025-12-14,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003814,2026-01-05,Strasbourg,High-Tech,26.55,Mondial Relay,Standard,5.9,5,2026-01-10,2026-01-09,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003815,2025-12-19,Le Havre,Cosmétique,37.46,UPS,Standard,5.9,5,2025-12-24,2025-12-23,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003816,2025-11-21,Lyon,Cosmétique,67.94,La Poste,Express,12.9,2,2025-11-23,2025-11-25,Delivered_Late,2,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003817,2025-12-13,Bordeaux,Cosmétique,36.08,Chronopost,Express,12.9,2,2025-12-15,2025-12-18,Delivered_Late,3,Delayed_Delivery,True,Good,True,True,True,12.9,Late_Delivery_Premium_Service
ORD-003818,2025-12-22,Saint-Étienne,Livre,24.71,Mondial Relay,Standard,5.9,5,2025-12-27,2025-12-28,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003819,2026-01-01,Marseille,Vêtement,66.14,Chronopost,Standard,5.9,5,2026-01-06,2026-01-05,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003820,2025-12-01,Le Havre,Cosmétique,37.98,UPS,Standard,5.9,5,2025-12-06,2025-12-05,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003821,2026-01-15,Nice,High-Tech,280.53,Colissimo,Standard,5.9,5,2026-01-20,2026-01-21,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003822,2026-01-09,Marseille,Chaussure,83.66,DHL,Standard,5.9,5,2026-01-14,2026-01-13,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003823,2025-12-20,Nice,High-Tech,142.66,Chronopost,Premium,18.9,1,2025-12-21,2025-12-20,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003824,2025-10-15,Le Havre,Cosmétique,21.68,UPS,Standard,5.9,5,2025-10-20,2025-10-19,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003825,2025-11-12,Paris,Vêtement,64.95,UPS,Standard,5.9,5,2025-11-17,2025-11-16,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003826,2025-12-18,Bordeaux,High-Tech,127.06,Colissimo,Standard,5.9,5,2025-12-23,2025-12-22,Delivered,0,,True,Good,True,False,False,0.0,
ORD-003827,2025-11-01,Saint-Étienne,Chaussure,87.79,La Poste,Express,12.9,2,2025-11-03,2025-11-02,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003828,2025-12-01,Paris,Cosmétique,30.62,Chronopost,Premium,18.9,1,2025-12-02,2025-12-01,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003829,2025-10-21,Le Havre,Cosmétique,34.1,La Poste,Standard,5.9,5,2025-10-26,2025-10-25,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003830,2025-10-19,Lyon,Chaussure,79.81,DHL,Standard,5.9,5,2025-10-24,2025-10-23,Delivered,0,,True,Good,False,True,False,0.0,
ORD-003831,2025-11-22,Lille,High-Tech,173.27,Chronopost,Express,12.9,2,2025-11-24,2025-11-23,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003832,2026-01-03,Lyon,High-Tech,5.0,La Poste,Standard,5.9,5,2026-01-08,2026-01-07,Delivered,0,,True,Poor,True,True,False,2.5,Invalid_POD_Customer_Claim
ORD-003833,2025-12-19,Saint-Étienne,Vêtement,22.58,UPS,Standard,5.9,5,2025-12-24,2025-12-23,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003834,2025-11-04,Lille,Cosmétique,48.94,DHL,Standard,5.9,5,2025-11-09,2025-11-11,Delivered_Late,2,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003835,2025-11-21,Strasbourg,High-Tech,24.12,DHL,Standard,5.9,5,2025-11-26,2025-11-25,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003836,2025-10-24,Grenoble,Chaussure,28.37,La Poste,Standard,5.9,5,2025-10-29,2025-10-28,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003837,2025-10-26,Toulouse,Chaussure,62.09,Colissimo,Express,12.9,2,2025-10-28,2025-10-29,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003838,2025-12-01,Strasbourg,Cosmétique,5.09,Colissimo,Standard,5.9,5,2025-12-06,2025-12-05,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003839,2025-10-13,Bordeaux,Livre,14.02,Colissimo,Standard,5.9,5,2025-10-18,2025-10-17,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003840,2025-10-25,Lyon,Cosmétique,20.5,La Poste,Express,12.9,2,2025-10-27,2025-10-26,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-003841,2025-10-17,Toulouse,High-Tech,144.55,Colissimo,Express,12.9,2,2025-10-19,,Lost,14,Package_Lost,False,,,,False,170.35,"Late_Delivery_Premium_Service, Package_Lost_Full_Refund"
ORD-003842,2025-12-30,Rennes,High-Tech,179.12,Chronopost,Standard,5.9,5,2026-01-04,2026-01-03,Delivered,0,,True,Good,True,False,False,0.0,
ORD-003843,2025-11-04,Bordeaux,Vêtement,86.86,La Poste,Premium,18.9,1,2025-11-05,2025-11-04,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003844,2025-12-26,Lille,Livre,5.0,Mondial Relay,Premium,18.9,1,2025-12-27,2025-12-26,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003845,2025-11-17,Rennes,Cosmétique,52.39,Mondial Relay,Express,12.9,2,2025-11-19,2025-11-18,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003846,2026-01-07,Montpellier,Vêtement,64.46,DHL,Standard,5.9,5,2026-01-12,2026-01-11,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003847,2025-11-14,Lille,Cosmétique,23.31,Chronopost,Standard,5.9,5,2025-11-19,2025-11-18,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003848,2025-10-09,Toulouse,Livre,22.03,DHL,Express,12.9,2,2025-10-11,2025-10-10,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003849,2025-11-10,Le Havre,Vêtement,35.85,Mondial Relay,Standard,5.9,5,2025-11-15,2025-11-14,Delivered,0,,True,Good,True,False,False,0.0,
ORD-003850,2025-10-17,Saint-Étienne,Vêtement,48.71,Mondial Relay,Standard,5.9,5,2025-10-22,2025-10-21,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-003851,2025-12-08,Montpellier,Livre,35.09,La Poste,Standard,5.9,5,2025-12-13,2025-12-13,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003852,2025-10-01,Rennes,Vêtement,57.11,UPS,Standard,5.9,5,2025-10-06,2025-10-05,Delivered,0,,True,Good,True,False,False,0.0,
ORD-003853,2025-11-19,Toulon,Livre,25.09,DHL,Express,12.9,2,2025-11-21,2025-11-20,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003854,2025-12-27,Paris,Livre,15.7,Colissimo,Express,12.9,2,2025-12-29,2025-12-30,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003855,2026-01-04,Marseille,Vêtement,42.22,DHL,Standard,5.9,5,2026-01-09,2026-01-10,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003856,2025-11-23,Strasbourg,Vêtement,69.1,La Poste,Standard,5.9,5,2025-11-28,2025-11-27,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003857,2025-12-07,Strasbourg,Chaussure,101.2,DHL,Standard,5.9,5,2025-12-12,2025-12-11,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003858,2025-11-19,Saint-Étienne,Vêtement,14.46,Colissimo,Standard,5.9,5,2025-11-24,2025-11-26,Delivered_Late,2,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003859,2025-12-08,Reims,Chaussure,53.53,La Poste,Standard,5.9,5,2025-12-13,2025-12-14,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003860,2025-10-06,Le Havre,Chaussure,44.59,Mondial Relay,Express,12.9,2,2025-10-08,2025-10-07,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003861,2025-12-08,Lyon,Cosmétique,28.65,Colissimo,Standard,5.9,5,2025-12-13,2025-12-12,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003862,2025-10-21,Toulouse,Chaussure,24.03,Chronopost,Express,12.9,2,2025-10-23,2025-10-22,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003863,2025-12-20,Saint-Étienne,High-Tech,72.07,Colissimo,Standard,5.9,5,2025-12-25,2025-12-24,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003864,2026-01-02,Montpellier,Vêtement,59.07,La Poste,Express,12.9,2,2026-01-04,2026-01-03,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003865,2025-12-06,Reims,Chaussure,25.78,DHL,Standard,5.9,5,2025-12-11,2025-12-10,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003866,2025-11-06,Toulon,Livre,5.0,DHL,Standard,5.9,5,2025-11-11,2025-11-10,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003867,2025-11-03,Le Havre,Livre,13.7,DHL,Standard,5.9,5,2025-11-08,2025-11-07,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003868,2025-11-17,Grenoble,High-Tech,208.56,Chronopost,Express,12.9,2,2025-11-19,2025-11-20,Delivered_Late,1,Delayed_Delivery,True,Good,False,True,False,0.0,
ORD-003869,2025-10-06,Le Havre,High-Tech,59.03,Mondial Relay,Express,12.9,2,2025-10-08,2025-10-07,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003870,2026-01-05,Strasbourg,Livre,11.07,Chronopost,Standard,5.9,5,2026-01-10,2026-01-09,Delivered,0,,True,Poor,True,True,False,5.54,Invalid_POD_Customer_Claim
ORD-003871,2025-12-07,Montpellier,Cosmétique,57.99,Mondial Relay,Standard,5.9,5,2025-12-12,,Lost,18,Package_Lost,False,,,,False,66.84,"Package_Lost_Full_Refund, Significant_Delay_Standard"
ORD-003872,2025-12-01,Strasbourg,Vêtement,45.65,UPS,Express,12.9,2,2025-12-03,2025-12-02,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003873,2025-12-01,Saint-Étienne,Cosmétique,36.53,Chronopost,Standard,5.9,5,2025-12-06,2025-12-05,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003874,2025-12-26,Nice,Vêtement,47.11,Colissimo,Standard,5.9,5,2025-12-31,2025-12-30,Delivered,0,,True,Good,False,True,False,0.0,
ORD-003875,2025-11-07,Rennes,Vêtement,72.89,Mondial Relay,Standard,5.9,5,2025-11-12,2025-11-11,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003876,2026-01-04,Strasbourg,Chaussure,33.64,La Poste,Standard,5.9,5,2026-01-09,2026-01-08,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003877,2025-11-28,Nice,Livre,16.04,Colissimo,Standard,5.9,5,2025-12-03,2025-12-02,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003878,2025-10-02,Montpellier,High-Tech,136.48,Colissimo,Express,12.9,2,2025-10-04,2025-10-03,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003879,2025-10-04,Montpellier,High-Tech,12.31,Chronopost,Standard,5.9,5,2025-10-09,2025-10-08,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003880,2025-10-29,Toulouse,High-Tech,76.71,Chronopost,Standard,5.9,5,2025-11-03,2025-11-02,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003881,2025-12-22,Saint-Étienne,High-Tech,233.73,UPS,Standard,5.9,5,2025-12-27,2025-12-26,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003882,2025-12-03,Le Havre,Vêtement,60.2,La Poste,Standard,5.9,5,2025-12-08,2025-12-07,Delivered,0,,True,Good,False,True,False,0.0,
ORD-003883,2025-10-08,Lyon,Cosmétique,49.06,Chronopost,Standard,5.9,5,2025-10-13,2025-10-12,Delivered,0,,True,Good,False,True,False,0.0,
ORD-003884,2025-11-27,Reims,Vêtement,33.22,Chronopost,Standard,5.9,5,2025-12-02,2025-12-01,Delivered,0,,True,Good,False,True,False,16.61,Invalid_POD_Customer_Claim
ORD-003885,2025-12-06,Paris,Chaussure,51.03,La Poste,Standard,5.9,5,2025-12-11,2025-12-10,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003886,2025-10-06,Nantes,Vêtement,9.24,La Poste,Standard,5.9,5,2025-10-11,2025-10-10,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003887,2025-12-10,Lyon,Livre,29.32,Mondial Relay,Express,12.9,2,2025-12-12,2025-12-11,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003888,2025-11-23,Le Havre,Livre,30.97,Chronopost,Standard,5.9,5,2025-11-28,2025-11-27,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003889,2025-11-06,Nice,Vêtement,66.68,Mondial Relay,Standard,5.9,5,2025-11-11,2025-11-10,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003890,2025-10-20,Strasbourg,Livre,36.04,Mondial Relay,Standard,5.9,5,2025-10-25,2025-10-24,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003891,2025-10-31,Lyon,High-Tech,183.77,UPS,Standard,5.9,5,2025-11-05,2025-11-04,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003892,2025-10-15,Le Havre,Cosmétique,58.35,DHL,Standard,5.9,5,2025-10-20,2025-10-19,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003893,2025-10-16,Montpellier,Chaussure,58.99,Mondial Relay,Express,12.9,2,2025-10-18,2025-10-17,Delivered,0,,True,Poor,True,True,False,29.5,Invalid_POD_Customer_Claim
ORD-003894,2025-11-28,Toulouse,Chaussure,11.99,Chronopost,Express,12.9,2,2025-11-30,2025-11-29,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003895,2025-12-18,Nice,Livre,28.61,Colissimo,Express,12.9,2,2025-12-20,2025-12-25,Delivered_Late,5,Delayed_Delivery,True,Good,True,True,True,12.9,Late_Delivery_Premium_Service
ORD-003896,2025-11-22,Lille,Cosmétique,7.94,DHL,Standard,5.9,5,2025-11-27,2025-11-26,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003897,2025-10-11,Toulouse,Vêtement,83.97,Mondial Relay,Standard,5.9,5,2025-10-16,2025-10-15,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003898,2025-11-09,Marseille,High-Tech,232.01,Chronopost,Premium,18.9,1,2025-11-10,2025-11-09,Delivered,0,,True,Good,True,False,False,116.0,Invalid_POD_Customer_Claim
ORD-003899,2025-12-15,Toulon,High-Tech,97.69,La Poste,Standard,5.9,5,2025-12-20,2025-12-19,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003900,2025-12-13,Le Havre,Vêtement,45.55,La Poste,Standard,5.9,5,2025-12-18,2025-12-17,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003901,2025-12-04,Paris,Vêtement,44.05,UPS,Standard,5.9,5,2025-12-09,2025-12-08,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003902,2025-11-15,Nice,Livre,5.0,UPS,Standard,5.9,5,2025-11-20,2025-11-21,Delivered_Late,1,Delayed_Delivery,True,Good,False,True,False,0.0,
ORD-003903,2025-11-30,Toulon,Vêtement,45.35,DHL,Standard,5.9,5,2025-12-05,2025-12-05,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003904,2025-11-27,Toulon,Chaussure,24.68,Mondial Relay,Standard,5.9,5,2025-12-02,2025-12-01,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003905,2025-10-14,Lille,Chaussure,30.39,La Poste,Standard,5.9,5,2025-10-19,2025-10-18,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003906,2025-11-08,Paris,Livre,11.55,Chronopost,Standard,5.9,5,2025-11-13,2025-11-12,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003907,2025-11-27,Lyon,Vêtement,23.01,Mondial Relay,Standard,5.9,5,2025-12-02,2025-12-01,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003908,2025-12-27,Le Havre,Chaussure,61.76,Chronopost,Standard,5.9,5,2026-01-01,2025-12-31,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003909,2025-10-13,Lyon,Livre,13.97,Colissimo,Standard,5.9,5,2025-10-18,2025-10-17,Delivered,0,,True,Good,False,True,False,0.0,
ORD-003910,2025-12-06,Le Havre,High-Tech,175.43,UPS,Standard,5.9,5,2025-12-11,2025-12-10,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003911,2025-12-06,Marseille,High-Tech,201.95,DHL,Standard,5.9,5,2025-12-11,2025-12-10,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003912,2026-01-12,Toulon,Vêtement,56.64,Chronopost,Standard,5.9,5,2026-01-17,2026-01-17,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003913,2025-11-26,Grenoble,Cosmétique,28.85,UPS,Premium,18.9,1,2025-11-27,2025-11-26,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003914,2026-01-12,Toulon,Vêtement,50.69,Colissimo,Express,12.9,2,2026-01-14,2026-01-13,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003915,2025-10-10,Lyon,Livre,30.35,UPS,Standard,5.9,5,2025-10-15,2025-10-17,Delivered_Late,2,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003916,2025-10-04,Lille,High-Tech,185.65,Colissimo,Premium,18.9,1,2025-10-05,2025-10-04,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003917,2025-12-15,Montpellier,Cosmétique,26.05,UPS,Standard,5.9,5,2025-12-20,2025-12-19,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003918,2025-12-24,Reims,High-Tech,317.84,DHL,Express,12.9,2,2025-12-26,2025-12-27,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003919,2025-10-14,Strasbourg,Vêtement,46.93,UPS,Express,12.9,2,2025-10-16,2025-10-15,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003920,2025-10-01,Nantes,Chaussure,55.28,Chronopost,Standard,5.9,5,2025-10-06,2025-10-05,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003921,2025-10-28,Grenoble,Vêtement,42.5,La Poste,Standard,5.9,5,2025-11-02,2025-11-01,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003922,2025-11-28,Saint-Étienne,High-Tech,85.6,Colissimo,Premium,18.9,1,2025-11-29,2025-11-28,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003923,2025-12-03,Reims,Cosmétique,40.94,La Poste,Express,12.9,2,2025-12-05,2025-12-06,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003924,2025-11-12,Nice,Chaussure,10.75,La Poste,Standard,5.9,5,2025-11-17,2025-11-20,Delivered_Late,3,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003925,2025-11-19,Bordeaux,Vêtement,34.99,DHL,Standard,5.9,5,2025-11-24,2025-11-23,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003926,2025-10-26,Le Havre,Livre,24.39,Chronopost,Express,12.9,2,2025-10-28,2025-10-27,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003927,2025-11-16,Grenoble,Vêtement,46.58,Mondial Relay,Standard,5.9,5,2025-11-21,2025-11-23,Delivered_Late,2,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003928,2025-11-29,Le Havre,Vêtement,66.08,DHL,Standard,5.9,5,2025-12-04,2025-12-04,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003929,2026-01-12,Reims,Cosmétique,39.43,DHL,Standard,5.9,5,2026-01-17,2026-01-16,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003930,2025-10-27,Toulon,Chaussure,41.71,DHL,Standard,5.9,5,2025-11-01,2025-10-31,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003931,2025-12-20,Paris,Livre,21.57,La Poste,Standard,5.9,5,2025-12-25,2025-12-28,Delivered_Late,3,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003932,2025-12-31,Grenoble,Cosmétique,37.64,Colissimo,Standard,5.9,5,2026-01-05,2026-01-04,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003933,2025-11-20,Nice,Chaussure,52.81,UPS,Premium,18.9,1,2025-11-21,2025-11-20,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003934,2025-12-23,Nantes,Chaussure,46.5,Chronopost,Standard,5.9,5,2025-12-28,2025-12-27,Delivered,0,,True,Good,True,False,False,23.25,Invalid_POD_Customer_Claim
ORD-003935,2026-01-10,Marseille,Vêtement,56.52,Chronopost,Express,12.9,2,2026-01-12,2026-01-11,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-003936,2025-11-28,Marseille,High-Tech,138.05,Colissimo,Standard,5.9,5,2025-12-03,2025-12-02,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003937,2025-10-01,Nice,Chaussure,98.67,Chronopost,Express,12.9,2,2025-10-03,2025-10-02,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003938,2025-11-08,Lyon,Chaussure,76.09,La Poste,Premium,18.9,1,2025-11-09,2025-11-08,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003939,2025-12-30,Nice,Livre,13.77,DHL,Express,12.9,2,2026-01-01,2025-12-31,Delivered,0,,True,Good,False,True,False,0.0,
ORD-003940,2025-12-07,Montpellier,Livre,23.38,Chronopost,Standard,5.9,5,2025-12-12,2025-12-11,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003941,2025-11-16,Nice,Vêtement,26.95,Mondial Relay,Express,12.9,2,2025-11-18,2025-11-17,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003942,2025-12-07,Paris,Cosmétique,49.2,DHL,Standard,5.9,5,2025-12-12,2025-12-11,Delivered,0,,True,Good,True,False,False,0.0,
ORD-003943,2026-01-14,Marseille,Livre,6.03,Mondial Relay,Standard,5.9,5,2026-01-19,2026-01-18,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003944,2025-10-29,Bordeaux,Livre,32.22,Chronopost,Standard,5.9,5,2025-11-03,2025-11-02,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003945,2025-12-17,Rennes,Cosmétique,39.81,Colissimo,Standard,5.9,5,2025-12-22,2025-12-23,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003946,2025-10-09,Bordeaux,Livre,18.35,UPS,Express,12.9,2,2025-10-11,2025-10-10,Delivered,0,,True,Good,True,False,False,0.0,
ORD-003947,2025-12-31,Rennes,Cosmétique,51.2,DHL,Express,12.9,2,2026-01-02,2026-01-01,Delivered,0,,True,Good,True,False,False,0.0,
ORD-003948,2026-01-12,Le Havre,Cosmétique,49.14,UPS,Premium,18.9,1,2026-01-13,,Lost,10,Package_Lost,False,,,,False,86.94,"Late_Delivery_Premium_Service, Package_Lost_Full_Refund"
ORD-003949,2025-11-29,Rennes,Chaussure,79.62,DHL,Standard,5.9,5,2025-12-04,2025-12-03,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003950,2025-11-10,Bordeaux,Livre,30.72,Colissimo,Premium,18.9,1,2025-11-11,2025-11-10,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003951,2026-01-06,Saint-Étienne,Livre,11.21,Colissimo,Express,12.9,2,2026-01-08,2026-01-07,Delivered,0,,True,Poor,True,True,False,5.61,Invalid_POD_Customer_Claim
ORD-003952,2025-11-24,Paris,Chaussure,75.46,Mondial Relay,Standard,5.9,5,2025-11-29,2025-11-28,Delivered,0,,True,Good,True,True,True,0.0,
